id,name,ascii_name,alternate_names,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,gtopo30,timezone,created_at,updated_at,trips_from_count,trips_to_count
592691,Žvejotgala,Zvejotgala,Zhvyayotgala,Zvejotgala,Žvejotgala,56.3262,24.62173,P,PPL,LT,LT,60,,,,0,0,40,Europe/Vilnius,2010-12-04 00:00:00,NULL,0,0
592692,Zveglių Miškas,Zvegliu Miskas,,55.43333,23.45,V,FRST,LT,,00,,,,0,0,108,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592693,Zvėgiai,Zvegiai,Zhvegi,Zhvegyay,Zvegiai,Zvėgiai,55.45,23.41667,P,PPL,LT,LT,00,,,,0,0,120,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592694,Žvaranta,Zvaranta,Reka Zhverenta,Zvaranta,Žvaranta,55.15,23.7,H,STM,LT,LT,00,,,,0,0,54,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592695,Žvaginiai,Zvaginiai,Zhvaginey,Zvaginiai,Žvaginiai,55.73333,21.68333,P,PPL,LT,LT,00,,,,0,0,103,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592696,Žuvinto Rezervatas,Zuvinto Rezervatas,Zapovednik Zhuvintas,Zuvinto Rezervatas,Žuvinto Rezervatas,54.46667,23.63333,L,RESN,LT,LT,00,,,,0,0,86,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592697,Žuvinto Pelkė,Zuvinto Pelke,Boloto Zhuvintas,Zuvinto Pelke,Žuvinto Pelkė,54.5,23.5,H,MRSH,LT,LT,00,,,,0,0,83,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592698,Žuvinto Ežeras,Zuvinto Ezeras,Ezeras Zuvintas,Ežeras Žuvintas,Ozero Zhuvintas,Ozero Zhuvinty,Zuvinto Ezeras,Zuvintu Ezeras,Žuvinto Ežeras,Žuvintų Ežeras,54.46667,23.63333,H,LK,LT,LT,00,,,,0,0,86,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592699,Žuvintė,Zuvinte,Reka Zhuvinta,Zuvinta,Zuvinte,Žuvinta,Žuvintė,55.15,24.63333,H,STM,LT,LT,00,,,,0,0,70,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592700,Žuvintai,Zuvintai,Zhuvinty,Zuvintai,Zuvintu,Žuvintai,Žuvintų,54.45,23.61667,P,PPL,LT,LT,00,,,,0,0,85,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592701,Žuvininkai,Zuvininkai,Rybokay,Zuvininkai,Žuvininkai,55.93333,23.35,P,PPL,LT,LT,00,,,,0,0,118,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592702,Žuvinčiai,Zuvinciai,Zhuvinchyay,Zuvinciai,Žuvinčiai,55.1,24.65,P,PPL,LT,LT,00,,,,0,0,94,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592703,Zutkiai,Zutkiai,Zutkiai,Zutkyay,55.25,24.03333,P,PPL,LT,LT,00,,,,0,0,51,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592704,Žutautai II,Zutautai II,Greiciai,Greičiai,Zhutautay,Zutautai Antrieji,Zutautai II,Žutautai Antrieji,Žutautai II,55.83333,21.45,P,PPL,LT,LT,00,,,,0,0,78,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592705,Žutautai,Zutautai,Zhutautay,Zutautai,Zutautai I,Zutautai Pirmieji,Zutautu,Žutautai,Žutautai I,Žutautai Pirmieji,Žutautų,55.85,21.46667,P,PPL,LT,LT,00,,,,0,0,66,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592706,Žuklijai,Zuklijai,Zhukle,Zhuklyay,Zuklijai,Žuklijai,55.05,23.38333,P,PPL,LT,LT,00,,,,0,0,63,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592707,Žukliai,Zukliai,Zhuklyay,Zukliai,Zukliu,Žukliai,Žuklių,55.13333,24.76667,P,PPL,LT,LT,00,,,,0,0,130,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592708,Žuklėjai,Zuklejai,Zhukleya,Zuklejai,Zukleju,Zuklija,Zuklijai,Žuklija,Žuklijai,Žuklėjai,Žuklėjų,54.51667,24.7,P,PPL,LT,LT,00,,,,0,0,158,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592709,Žukiškės,Zukiskes,Zhukishki,Zukiskes,Žukiškės,54.6,24.91667,P,PPL,LT,LT,00,,,,0,0,158,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592710,Žukaičiai,Zukaiciai,Zhukovshchizna,Zukaiciai,Žukaičiai,55.68333,22.65,P,PPL,LT,LT,00,,,,0,0,165,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592711,Žukaičiai,Zukaiciai,Zhukaytse,Zukaiciai,Žukaičiai,55.26667,22.81667,P,PPL,LT,LT,00,,,,0,0,52,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592712,Žukai,Zukai,Szugken,Zhugken,Zhukaj,Zhukay,Zukai,Zuku,Žukai,Žukų,Жукай,55.11389,22.26056,P,PPL,LT,LT,00,,,,0,0,16,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
592713,Zujūnai,Zujunai,,54.73333,25.18333,P,PPL,LT,,00,,,,0,0,162,Europe/Vilnius,1994-01-12 00:00:00,NULL,0,0
592714,Zujai,Zujai,Zui,Zujai,55.28333,24.85,P,PPL,LT,LT,00,,,,0,0,60,Europe/Vilnius,2012-01-17 00:00:00,NULL,0,0
